Buyer,Origin,Buy Agree ID,Vendor,Name,Status,Descr,Vt process used,Vt agrmt type,Begin Dt,Expire Dt,Max. Amt,State
SFAZEKAS,CPS,0000000000000000000025928,0000009832,Hewlett-Packard Company,Open,1:1 COMPUTER EQUIP & SERVICES,Qual based,Info tech,1/1/2014,6/30/2017,0.000,GA
SFAZEKAS,CPS,0000000000000000000026003,0000330855,CTL Corp,Approved,1:1 COMPUTER EQUIP & SERVICES,Qual based,Info tech,1/13/2014,6/30/2018,0.000,OR
SFAZEKAS,CPS,0000000000000000000026018,0000308670,3M Electronic Monitoring Inc,Approved,ELECTRONIC MONITORING SERVICE,Standard,Info tech,1/16/2014,12/31/2019,1950000.000,FL
SFAZEKAS,CPS,0000000000000000000026419,0000221779,Alcohol Monitoring Systems Inc,Approved,ALCOHOL MONITORING SERVICE,Standard,Info tech,4/15/2014,12/31/2019,980000.000,CO
SFAZEKAS,CPS,0000000000000000000027940,0000326798,D3 Security Management Systems Inc,Approved,CPS-BUILDING SECURITY SYSTEM,Sole,Info tech,4/1/2015,11/30/2019,55652.600,BC
SFAZEKAS,CPS,0000000000000000000028347,0000304396,ENA Services LLC,Approved,CPS-BROADBAND ACCESS,Sole,Zero,7/1/2015,6/30/2018,0.000,TN
SFAZEKAS,CPS,0000000000000000000028381,0000321174,"CrossWind Technologies, Inc.",Approved,CP-VALCOUR LICENSES,Sole,Info tech,4/1/2015,3/31/2018,225000.000,CA
SFAZEKAS,CPS,0000000000000000000028926,0000011382,Graybar Electric Company Inc,Approved,CPS-STRUCT'D CABLE PLANT PARTS,Standard,Commodity,5/1/2015,4/30/2018,9999999.000,MA
SFAZEKAS,CPS,0000000000000000000029143,0000156658,JVCKENWOOD USA Corporation,Open,CPS - KENWOOD RADIO EQUIPMENT,Standard,Commodity,6/1/2015,5/31/2017,999999.000,MA
SFAZEKAS,CPS,0000000000000000000029203,0000315086,Western Michigan University,Approved,CPS- ACCESS TO WICHealth.org,Sole,Info tech,7/1/2015,6/30/2018,35960.000,MI
SFAZEKAS,CPS,0000000000000000000029225,0000156658,JVCKENWOOD USA Corporation,Approved,CPS KENWOOD RADIOS,Standard,Commodity,6/1/2015,5/31/2017,999999.000,MA
SFAZEKAS,CPS,0000000000000000000029229,0000156658,JVCKENWOOD USA Corporation,Approved,CPS - KENWOOD RADIO EQUIPMENT,Standard,Commodity,6/1/2015,5/31/2018,999999999.000,MA
SFAZEKAS,CPS,0000000000000000000029231,0000006752,Burlington Communications Service Center,Approved,CPS - KENWOOD RADIO EQUIPMENT,Standard,Commodity,6/1/2015,5/31/2018,999999999.000,VT
SFAZEKAS,CPS,0000000000000000000029235,0000008440,"Allen,Robert C",Approved,CPS - KENWOOD RADIO EQUIPMENT,Standard,Commodity,6/1/2015,5/31/2018,999999999.000,VT
SFAZEKAS,CPS,0000000000000000000029236,0000003536,Clark Communication Electronics,Approved,CPS - KENWOOD RADIO EQUIPMENT,Standard,Commodity,6/1/2015,5/31/2018,99999999.000,VT
SFAZEKAS,CPS,0000000000000000000029239,0000003258,Pikcomm Communications,Approved,cps - KENWOOD RADIO EQUIPMENT,Standard,Commodity,6/1/2015,5/31/2018,999999999.000,VT
SFAZEKAS,CPS,0000000000000000000029241,0000002068,CVC Paging,Approved,cps - KENWOOD RADIO EQUIPMENT,Standard,Commodity,6/1/2015,5/31/2018,999999999.000,VT
SFAZEKAS,CPS,0000000000000000000029989,0000014123,Dell Marketing LP,Open,CPS - SOFTWARE,Standard,Info tech,6/1/2016,6/30/2020,999999999.000,PA
SFAZEKAS,CPS,0000000000000000000029990,0000011495,Insight Public Sector,Approved,CPS - SOFTWARE RESELLER,Standard,Info tech,1/1/2016,6/30/2020,99999999.000,IL
SFAZEKAS,CPS,0000000000000000000029990,0000011495,Insight Public Sector,Approved,CPS - SOFTWARE RESELLER,Standard,Info tech,1/1/2016,6/30/2020,99999999.000,TX
SFAZEKAS,CPS,0000000000000000000029991,0000346889,PCMG Inc.,Approved,CPS - SOFTWARE RESELLER,Standard,Info tech,2/1/2016,6/30/2020,99999999.000,VA
SFAZEKAS,CPS,0000000000000000000029992,0000156700,SHI International Corp,Approved,CPS - SOFTWARE RESELLER,Standard,Info tech,3/1/2016,6/30/2020,99999999.000,TX
SFAZEKAS,CPS,0000000000000000000030046,0000320883,"Cisco Systems, Inc",Approved,CPS DATA COMMUNICATION,Standard,Info tech,9/1/2015,5/31/2019,0.000,IL
SFAZEKAS,CPS,0000000000000000000030068,0000294841,Presidio Networked Solutions,Approved,CPS  - DATA COMMUNICATIONS,Standard,Info tech,9/1/2015,5/31/2019,3000000.000,PA
SFAZEKAS,CPS,0000000000000000000030069,0000015297,Atrion Networking Corporation,Approved,CPS - DATA COMMUNICATIONS,Standard,Info tech,9/1/2015,5/31/2019,3000000.000,RI
SFAZEKAS,CPS,0000000000000000000030070,0000344287,NWN Corporation,Approved,CPS - DATA COMMUNICATION,Standard,Info tech,9/1/2015,5/31/2019,3000000.000,MA
SFAZEKAS,CPS,0000000000000000000030103,0000014123,Dell Marketing LP,Approved,CPS-DELL COMPUTER EQUIPMENT,Standard,Info tech,1/11/2016,3/31/2018,1000000.000,PA
SFAZEKAS,CPS,0000000000000000000030123,0000100460,Panasonic Corporation of North America,Approved,CPS-PANASONIC COMP EQUIP PERIP,Standard,Info tech,10/1/2015,3/31/2018,0.000,NJ
SFAZEKAS,CPS,0000000000000000000030125,0000321268,Fujitsu America Inc,Approved,CPS-FUJITSU COMP EQUIP PERIPH,Standard,Info tech,10/1/2015,3/31/2018,0.000,CA
SFAZEKAS,CPS,0000000000000000000030128,0000009832,Hewlett-Packard Company,Approved,CPS-HP COMP EQUIP PERIPH,Statutory,Info tech,10/1/2015,3/31/2018,0.000,GA
SFAZEKAS,CPS,0000000000000000000030131,0000044179,Microsoft Corporation,Approved,CPS-MICROSOFT COMP EQUIP PERIP,Standard,Info tech,10/1/2015,3/31/2018,0.000,CA
SFAZEKAS,CPS,0000000000000000000030149,0000346649,Hewlett Packard Enterprise Company,Approved,CPS-HP COMPUTER SERV/STORAGE,Standard,Info tech,10/1/2015,3/31/2018,0.000,CA
SFAZEKAS,CPS,0000000000000000000030171,0000156700,SHI International Corp,Approved,CPS-HP COMPUTER EQUIPMENT,Standard,Info tech,10/1/2015,3/31/2018,9000000.000,TX
SFAZEKAS,CPS,0000000000000000000030172,0000316820,Versatile Communications Inc,Approved,CPS-HP COMPUTR EQUIPMENT,Standard,Info tech,10/1/2015,3/31/2018,9000000.000,MA
SFAZEKAS,CPS,0000000000000000000030174,0000308006,CDW Government LLC,Approved,CPS HP COMPUTER EQUIPMENT,Standard,Info tech,10/1/2015,3/31/2018,4000000.000,IL
SFAZEKAS,CPS,0000000000000000000030175,0000011712,GovConnection,Approved,CPS HP COMPUTER EQUIPMENT,Standard,Info tech,10/1/2015,3/31/2018,999999.000,PA
SFAZEKAS,CPS,0000000000000000000030176,0000001037,Ormsby's Computer Store,Approved,CPS HP COMPUTER EQUIPMENT,Standard,Info tech,10/1/2015,3/31/2018,999999.000,VT
SFAZEKAS,CPS,0000000000000000000030177,0000315331,The Top Floor,Approved,CPS HP COMPUTER EQUIPMENT,Standard,Info tech,10/25/2015,3/31/2018,4000000.000,VT
SFAZEKAS,CPS,0000000000000000000030180,0000018109,Staples Contract & Commercial Inc,Approved,CPS HP COMPUTER EQUIPMENT,Standard,Info tech,10/1/2015,3/31/2018,999999.000,MA
SFAZEKAS,CPS,0000000000000000000030180,0000018109,Staples Contract & Commercial Inc,Approved,CPS HP COMPUTER EQUIPMENT,Standard,Info tech,10/1/2015,3/31/2018,999999.000,NY
SFAZEKAS,CPS,0000000000000000000030190,0000348001,EMC Corporation,Approved,CPS-EMC NASPO COMPUTER EQUIP,Standard,Info tech,3/31/2016,3/31/2018,0.000,MA
SFAZEKAS,CPS,0000000000000000000030193,0000347689,"Brocade Communications Systems, Inc.",Approved,CPS-DATA COMMU.PROD.&SERVICES,Standard,Info tech,10/1/2015,5/31/2019,0.000,CA
SFAZEKAS,CPS,0000000000000000000030195,0000308006,CDW Government LLC,Approved,CPS - DATA COMM BROCADE RESELL,Standard,Info tech,10/1/2015,5/31/2019,3000000.000,IL
SFAZEKAS,CPS,0000000000000000000030196,0000156700,SHI International Corp,Approved,CPS-DATA COMMUNICATION,Standard,Info tech,10/1/2015,5/31/2019,99999999.990,TX
SFAZEKAS,CPS,0000000000000000000030219,0000348118,ePlus Technology,Approved,CPS-EMC COMPUTER STORAGE RESEL,Standard,Info tech,6/1/2016,3/31/2018,3000000.000,VA
SFAZEKAS,CPS,0000000000000000000030220,0000308006,CDW Government LLC,Approved,CPS-EMC COMPUTER STORAGE RESEL,Standard,Info tech,6/1/2016,3/31/2018,3000000.000,IL
SFAZEKAS,CPS,0000000000000000000030239,0000348230,"Samsung Electronics America, Inc",Approved,,Standard,Info tech,4/1/2017,3/31/2019,0.000,NJ
SFAZEKAS,CPS,0000000000000000000030241,0000348231,"Vology, Inc",Approved,CPS-DATA COMMUNICATIONS,Standard,Info tech,10/1/2015,5/31/2019,99999999.990,FL
SFAZEKAS,CPS,0000000000000000000030294,0000346649,Hewlett Packard Enterprise Company,Approved,CPS DATA COMMUNICATION,Standard,Info tech,10/1/2015,5/31/2019,0.000,CA
SFAZEKAS,CPS,0000000000000000000030299,0000346650,Juniper Networks (US) Inc,Approved,CPS DATA COMMUNICATION,Standard,Info tech,4/1/2016,5/31/2019,0.000,CA
SFAZEKAS,CPS,0000000000000000000030317,0000348491,F5 Networks Inc.,Open,CPS DATA COMMUNICATION,Standard,Info tech,6/1/2016,5/31/2019,0.000,WA
SFAZEKAS,CPS,0000000000000000000030319,0000014123,Dell Marketing LP,Open,CPS DATA COMMUNICATION,Standard,Info tech,6/1/2016,5/31/2019,0.000,PA
SFAZEKAS,CPS,0000000000000000000030320,0000348001,EMC Corporation,Approved,CPS  EMC  DATA COMMUNICATION,Standard,Info tech,3/31/2016,5/31/2019,0.000,MA
SFAZEKAS,CPS,0000000000000000000030328,0000014248,Trimble Inc,Open,CPS - TRIMBLE GPS & SURVEY EQU,Statutory,Info tech,6/1/2016,2/14/2019,999999.000,TX
SFAZEKAS,CPS,0000000000000000000030349,0000348611,"Palo Alto Networks, Inc.",Approved,CPS DATA COMMUNICATION,Standard,Info tech,6/1/2016,5/31/2019,0.000,CA
SFAZEKAS,CPS,0000000000000000000030382,0000348680,Avaya Inc,Open,CPS DATA COMMUNICATION,Standard,Info tech,6/1/2016,5/31/2019,0.000,CA
SFAZEKAS,CPS,0000000000000000000030455,0000348374,Global Interpreting Network Inc.,Approved,Translation and Interpretation,Standard,Other,11/1/2015,10/31/2017,100000.000,CA
SFAZEKAS,CPS,0000000000000000000030496,0000308006,CDW Government LLC,Approved,CPS-PANASONIC COMP EQUIP PERIP,Standard,Info tech,10/1/2015,3/31/2018,1000000.000,IL
SFAZEKAS,CPS,0000000000000000000030497,0000009446,"Red River Computer Co, Inc",Approved,CPS-PANASONIC COMP EQUIP PERIP,Standard,Info tech,10/1/2015,3/31/2018,1000000.000,NH
SFAZEKAS,CPS,0000000000000000000030649,0000308006,CDW Government LLC,Approved,CPS - SOFTWARE,Standard,Info tech,3/1/2016,6/30/2020,99999999.000,IL
SFAZEKAS,CPS,0000000000000000000030706,0000013266,"Hello Direct, Inc.",Approved,CPS PHONE ACCESSORIES & PARTS,Standard,Commodity,1/1/2016,12/31/2017,9999999.000,NH
SFAZEKAS,CPS,0000000000000000000030725,0000308006,CDW Government LLC,Approved,CPS NASPO DATA COM HP RESELLER,Standard,Info tech,3/1/2016,5/31/2019,3000000.000,IL
SFAZEKAS,CPS,0000000000000000000030726,0000009318,"Motorola Solutions, Inc.",Approved,CPS NASPO MOTOROLA RADIOS,Standard,Commodity,5/1/2016,6/30/2018,500000.000,GA
SFAZEKAS,CPS,0000000000000000000030728,0000315331,The Top Floor,Approved,CPS NASPO DATA COM HP RESELLER,Standard,Info tech,3/1/2016,5/31/2019,3000000.000,VT
SFAZEKAS,CPS,0000000000000000000030730,0000048030,Vermont Panurgy Corporation,Approved,CPS NASPO DATA COM HP RESELLER,Standard,Info tech,3/1/2016,5/31/2019,3000000.000,VT
SFAZEKAS,CPS,0000000000000000000030732,0000316820,Versatile Communications Inc,Approved,CPS NASPO DATA COM HP RESELLER,Standard,Info tech,3/1/2016,5/31/2019,3000000.000,MA
SFAZEKAS,CPS,0000000000000000000030734,0000011712,GovConnection,Approved,CPS NASPO DATA COM HP RESELLER,Standard,Info tech,3/1/2016,5/31/2019,3000000.000,PA
SFAZEKAS,CPS,0000000000000000000030736,0000001037,Ormsby's Computer Store,Approved,CPS NASPO DATA COM HP RESELLER,Standard,Info tech,3/1/2016,5/31/2019,3000000.000,VT
SFAZEKAS,CPS,0000000000000000000030797,0000213862,"Buffalo Computer Graphics, Inc.",Approved,CPS-COMPUTER SOFTWARE,Standard,Info tech,6/1/2016,5/31/2018,200000.000,NY
SFAZEKAS,CPS,0000000000000000000030805,0000016748,Rolta AdvizeX Technologies LLC,Approved,CPS HP COMPUTER EQUIPMENT,Standard,Info tech,2/1/2016,3/31/2018,9999999.000,OH
SFAZEKAS,CPS,0000000000000000000030857,0000346889,PCMG Inc.,Approved,CPS-FUJITSU COMP EQUIP PERIPH,Standard,Info tech,3/1/2016,3/31/2018,200000.000,VA
SFAZEKAS,CPS,0000000000000000000030860,0000350992,ECS IMAGING Inc,Approved,CPS-FUJITSU COMP EQUIP PERIPH,Standard,Info tech,3/1/2016,3/31/2018,200000.000,CA
SFAZEKAS,CPS,0000000000000000000030877,0000156700,SHI International Corp,Approved,CPS - RESELLER MICROSOFT COMP,Standard,Info tech,3/1/2016,3/31/2018,150000.000,TX
SFAZEKAS,CPS,0000000000000000000030879,0000011495,Insight Public Sector,Approved,CPS - RESELLER MICROSOFT COMP,Standard,Info tech,3/1/2016,3/31/2018,100000.000,IL
SFAZEKAS,CPS,0000000000000000000030879,0000011495,Insight Public Sector,Approved,CPS - RESELLER MICROSOFT COMP,Standard,Info tech,3/1/2016,3/31/2018,100000.000,TX
SFAZEKAS,CPS,0000000000000000000030882,0000308006,CDW Government LLC,Approved,CPS - RESELLER MICROSOFT COMP,Standard,Info tech,3/1/2016,3/31/2018,250000.000,IL
SFAZEKAS,CPS,0000000000000000000030927,0000011654,Audio-Video Corp,Approved,CPS SMARTBOARD & AV EQUIPMENT,Standard,Info tech,3/1/2016,2/28/2018,1000000.000,NY
SFAZEKAS,CPS,0000000000000000000031069,0000351791,Quantum Spatial Inc.,Approved,CPS Statewide Orthoimagery,Standard,Other,4/1/2016,3/31/2021,625000.000,WI
SFAZEKAS,CPS,0000000000000000000031100,0000351380,"Pro AV Systems, Inc.",Approved,CPS SMARTBOARD & AV EQUIPMENT,Standard,Info tech,4/19/2016,4/18/2018,1000000.000,MA
SFAZEKAS,CPS,0000000000000000000031119,0000008509,Competitive Computing,Approved,CPS-RESELLER EMC COMP EQUIP,Standard,Info tech,3/31/2016,3/31/2018,9999999.990,VT
SFAZEKAS,CPS,0000000000000000000031122,0000008509,Competitive Computing,Approved,CPS NASPO DATACOM EMC RESELLER,Standard,Info tech,3/31/2016,5/31/2019,3000000.000,VT
SFAZEKAS,CPS,0000000000000000000031133,0000352116,Cornerstone OnDemand Inc.,Approved,CPS Learning Management System,Standard,Info tech,3/31/2016,3/30/2020,3000000.000,CA
SFAZEKAS,CPS,0000000000000000000031184,0000352392,Telelanguage Inc.,Approved,CPS Translation and Interp,Standard,Other,5/1/2016,4/30/2018,100000.000,OR
SFAZEKAS,CPS,0000000000000000000031239,0000352715,Textura Corporation and Subsidiaries,Approved,SUBMITTAL EXCHANGE,Statutory,Info tech,5/1/2016,9/29/2019,38705.000,IL
SFAZEKAS,CPS,0000000000000000000031425,0000044216,KnowledgeWave Training,Approved,CPS COMPUTER RELATED TRAINING,Standard,Info tech,6/1/2016,5/31/2018,250000.000,VT
SFAZEKAS,CPS,0000000000000000000031425,0000044216,KnowledgeWave Training,Approved,CPS COMPUTER RELATED TRAINING,Standard,Info tech,6/1/2016,5/31/2018,250000.000,VT
SFAZEKAS,CPS,0000000000000000000031431,0000048030,Vermont Panurgy Corporation,Open,CPS COMPUTER RELATED TRAINING,Standard,Other,6/1/2016,5/31/2018,250000.000,VT
SFAZEKAS,CPS,0000000000000000000031600,0000313668,"Gartner, Inc",Approved,Gartner Research,Standard,Info tech,5/1/2016,4/30/2018,268550.000,CT
SFAZEKAS,CPS,0000000000000000000031635,0000294841,Presidio Networked Solutions,Approved,CPS PALO ALTO DATA COM RESELL,Standard,Info tech,6/1/2016,5/31/2019,2000000.000,PA
SFAZEKAS,CPS,0000000000000000000031665,0000009446,"Red River Computer Co, Inc",Approved,CPS-DELL RESELLER,Standard,Info tech,6/1/2016,3/31/2018,3000000.000,NH
SFAZEKAS,CPS,0000000000000000000031667,0000008509,Competitive Computing,Approved,CPS-DELL RESELLER,Standard,Info tech,6/1/2016,3/31/2018,3000000.000,VT
SFAZEKAS,CPS,0000000000000000000031670,0000348118,ePlus Technology,Approved,CPS NASPO DATACOM EMC RESELLER,Standard,Info tech,6/1/2016,5/31/2019,3000000.000,VA
SFAZEKAS,CPS,0000000000000000000031674,0000308006,CDW Government LLC,Open,CPS NASPO DATACOM EMC RESELLER,Standard,Info tech,6/1/2016,5/31/2019,3000000.000,IL
SFAZEKAS,CPS,0000000000000000000031686,0000307051,Carousel Industries of North America Inc,Approved,CPS DATA COM JUNIPER RESELLER,Standard,Info tech,6/1/2016,5/31/2019,3000000.000,RI
SFAZEKAS,CPS,0000000000000000000031688,0000346860,Integration Partners Corporation,Approved,CPS DATA COM JUNIPER RESELLER,Standard,Info tech,6/1/2016,5/31/2019,3000000.000,MA
SFAZEKAS,CPS,0000000000000000000031709,0000354118,"Systems Management Planning, Inc.",Approved,CPS NASPO DATACOM EMC RESELLER,Standard,Info tech,6/1/2016,5/31/2019,3000000.000,NY
SFAZEKAS,CPS,0000000000000000000031718,0000354118,"Systems Management Planning, Inc.",Approved,CPS-EMC COMPUTER STORAGE RESEL,Standard,Info tech,6/1/2016,3/31/2018,3000000.000,NY
SFAZEKAS,CPS,0000000000000000000031935,0000044216,KnowledgeWave Training,Approved,RETAINER FOR IT PRO SERVICES,Standard,Info tech,7/1/2016,6/30/2018,500000.000,VT
SFAZEKAS,CPS,0000000000000000000031935,0000044216,KnowledgeWave Training,Approved,RETAINER FOR IT PRO SERVICES,Standard,Info tech,7/1/2016,6/30/2018,500000.000,VT
SFAZEKAS,CPS,0000000000000000000031937,0000345384,NuHarbor Security Inc,Approved,RETAINER FOR IT PRO SERVICES,Standard,Info tech,7/1/2016,6/30/2018,300000.000,VT
SFAZEKAS,CPS,0000000000000000000031939,0000278076,Windsor Solutions Inc,Approved,RETAINER FOR IT PRO SERVICES,Standard,Info tech,7/1/2016,6/30/2018,500000.000,OR
SFAZEKAS,CPS,0000000000000000000031983,0000008509,Competitive Computing,Approved,,Standard,Info tech,7/1/2016,6/30/2018,500000.000,VT
SFAZEKAS,CPS,0000000000000000000031991,0000313002,Mathtech Inc,Approved,CPS-RETAINER IT PRO SERVICES,Standard,Info tech,7/1/2016,6/30/2018,100000.000,NJ
SFAZEKAS,CPS,0000000000000000000031993,0000278065,RADGOV Inc,Approved,CPS-RETAINER IT PRO SERVICES,Standard,Info tech,7/1/2016,6/30/2018,100000.000,FL
SFAZEKAS,CPS,0000000000000000000031995,0000018618,Berry Dunn McNeil & Parker LLC,Approved,Technology Retainer Contract,Standard,Info tech,7/1/2016,6/30/2018,600000.000,ME
SFAZEKAS,CPS,0000000000000000000032000,0000084643,CherryRoad Technologies Inc,Open,CPS-RETAINER IT PRO SERVICES,Standard,Info tech,7/1/2016,6/30/2018,300000.000,NJ
SFAZEKAS,CPS,0000000000000000000032001,0000273635,West Lake Consulting Inc,Approved,CPS-RETAINER IT PRO SERVICES,Standard,Info tech,7/1/2016,6/30/2018,100000.000,NH
SFAZEKAS,CPS,0000000000000000000032002,0000157769,Ricoh Americas Corporation,Open,CPS-RETAINER IT PRO SERVICES,Standard,Info tech,7/1/2016,6/30/2018,300000.000,PA
SFAZEKAS,CPS,0000000000000000000032003,0000306677,Aerial Services Inc,Approved,ORTHOPHOTO QC,Standard,Prof,7/5/2016,6/30/2021,50000.000,IA
SFAZEKAS,CPS,0000000000000000000032012,0000007237,Stone Environmental Inc,Approved,CPS-RETAINER IT PRO SERVICES,Standard,Info tech,8/1/2016,7/31/2018,200000.000,VT
SFAZEKAS,CPS,0000000000000000000032020,0000000762,Northeast Computer Systems Inc,Approved,CPS-RETAINER IT PRO SERVICES,Standard,Info tech,8/1/2016,7/31/2018,100000.000,VT
SFAZEKAS,CPS,0000000000000000000032028,0000016748,Rolta AdvizeX Technologies LLC,Approved,CPS-RETAINER IT PRO SERVICES,Standard,Info tech,7/7/2016,7/6/2018,300000.000,OH
SFAZEKAS,CPS,0000000000000000000032043,0000338863,"CNC Consulting, Inc.",Approved,CPS-RETAINER IT PRO SERVICES,Standard,Info tech,10/29/2016,10/28/2018,100000.000,NJ
SFAZEKAS,CPS,0000000000000000000032049,0000338864,"Renaissance Information Systems, Inc.",Approved,CPS-RETAINER IT PRO SERVICES,Standard,Info tech,10/29/2016,10/29/2018,100000.000,VT
SFAZEKAS,CPS,0000000000000000000032050,0000348799,The Druckman LLC,Approved,CPS-RETAINER IT PRO SERVICES,Standard,Info tech,11/6/2016,11/5/2018,100000.000,WA
SFAZEKAS,CPS,0000000000000000000032053,0000320041,Mincar Consulting,Approved,CPS-RETAINER IT PRO SERVICES,Standard,Info tech,11/14/2016,11/13/2018,300000.000,VT
SFAZEKAS,CPS,0000000000000000000032054,0000339669,"Newgrange IT Consulting, LLC",Approved,CPS-RETAINER IT PRO SERVICES,Standard,Info tech,12/8/2016,12/7/2018,100000.000,VT
SFAZEKAS,CPS,0000000000000000000032066,0000314164,"Strategic Technology Services, Inc.",Approved,CPS-RETAINER IT PRO SERVICES,Standard,Info tech,7/8/2016,5/17/2018,300000.000,VT
SFAZEKAS,CPS,0000000000000000000032071,0000317753,"Ardent Technologies, Inc",Approved,CPS-RETAINER IT PRO SERVICES,Standard,Info tech,7/8/2016,7/8/2018,200000.000,OH
SFAZEKAS,CPS,0000000000000000000032073,0000330717,GCR Inc,Approved,,Standard,Info tech,7/8/2016,7/8/2018,200000.000,LA
SFAZEKAS,CPS,0000000000000000000032075,0000313182,"Object Technology Solutions, Inc.",Approved,CPS-RETAINER IT PRO SERVICES,Standard,Info tech,7/8/2016,7/8/2018,200000.000,KS
SFAZEKAS,CPS,0000000000000000000032104,0000125763,Ciber Inc,Approved,CPS-IT RETAINER IT PRO SERVICE,Standard,Info tech,7/14/2016,7/14/2018,300000.000,TX
SFAZEKAS,CPS,0000000000000000000032106,0000304788,"Grant Thornton, LLP",Open,CPS-RETAINER IT PRO SERVICES,Standard,Info tech,7/14/2016,7/14/2018,300000.000,IL
SFAZEKAS,CPS,0000000000000000000032111,0000342777,"Janus Software, Inc.",Approved,CPS-RETAINER IT PRO SERVICES,Standard,Info tech,7/14/2016,7/14/2018,300000.000,CT
SFAZEKAS,CPS,0000000000000000000032112,0000009446,"Red River Computer Co, Inc",Approved,CPS-RETAINER IT PRO SERVICES,Standard,Info tech,7/14/2016,7/14/2018,300000.000,NH
SFAZEKAS,CPS,0000000000000000000032113,0000345065,"Tilson Technology Management, Inc",Approved,CPS-RETAINER IT PRO SERVICES,Standard,Info tech,7/14/2016,7/14/2018,300000.000,ME
SFAZEKAS,CPS,0000000000000000000032114,0000045755,Twinstate/Voice Data Video Inc.,Approved,CPS-RETAINER IT PRO SERVICES,Standard,Info tech,7/14/2016,7/14/2018,300000.000,NY
SFAZEKAS,CPS,0000000000000000000032115,0000294841,Presidio Networked Solutions,Approved,CPS-RETAINER IT PRO SERVICES,Standard,Info tech,7/14/2016,7/14/2018,300000.000,PA
SFAZEKAS,CPS,0000000000000000000032121,0000338054,"Information Resource Group, Inc.",Approved,CPS-RETAINER IT PRO SERVICES,Standard,Info tech,7/15/2016,7/15/2018,300000.000,MO
SFAZEKAS,CPS,0000000000000000000032122,0000316820,Versatile Communications Inc,Approved,CPS-RETAINER IT PRO SERVICES,Standard,Info tech,7/15/2016,7/15/2018,300000.000,MA
SFAZEKAS,CPS,0000000000000000000032136,0000315808,"Azavea, Inc.",Approved,CPS-RETAINER IT PRO SERVICES,Standard,Info tech,7/18/2016,7/18/2018,300000.000,PA
SFAZEKAS,CPS,0000000000000000000032139,0000355006,Paul Garstki Consulting,Approved,CPS-RETAINER IT PRO SERVICES,Standard,Info tech,7/18/2016,7/18/2018,300000.000,VT
SFAZEKAS,CPS,0000000000000000000032145,0000355008,CMA Consulting Services,Approved,CPS-RETAINER IT PRO SERVICES,Standard,Info tech,7/18/2016,7/18/2018,300000.000,NY
SFAZEKAS,CPS,0000000000000000000032147,0000306480,North American Video,Approved,CPS Secuirty Equipment,Standard,Commodity,8/1/2016,6/30/2018,500000.000,PA
SFAZEKAS,CPS,0000000000000000000032154,0000011382,Graybar Electric Company Inc,Approved,CPS Secuirty Equipment,Standard,Info tech,8/1/2016,7/31/2018,250000.000,MA
SFAZEKAS,CPS,0000000000000000000032641,0000001296,Small Dog Electronics,Approved,CPS APPLE COMPUTER PRODUCTS,Standard,Info tech,11/1/2016,10/31/2018,250000.000,VT
SFAZEKAS,CPS,0000000000000000000032722,0000011394,Oracle America Inc,Approved,CPS - SUBMITTAL EXCHANGE,Standard,Info tech,10/17/2016,9/29/2019,95596.210,IL
SFAZEKAS,CPS,0000000000000000000032823,0000156700,SHI International Corp,Approved,CPS APPLE COMPUTER PRODUCTS,Standard,Info tech,11/1/2016,10/31/2018,250000.000,TX
SFAZEKAS,CPS,0000000000000000000032828,0000357374,Nlesystems Inc,Approved,CPS APPLE COMPUTER PRODUCTS,Standard,Info tech,11/1/2016,10/31/2018,250000.000,CA
SFAZEKAS,CPS,0000000000000000000032850,0000304081,Coeur Business Group Inc,Open,CPS IT RETAINER PRO SERVICES,Standard,Info tech,12/1/2016,11/30/2018,300000.000,MO
SFAZEKAS,CPS,0000000000000000000032914,0000357848,Fairfax Data Systems Inc.,Approved,CPS-RETAINER IT PRO SERVICES,Standard,Info tech,12/1/2016,11/30/2018,300000.000,CT
SFAZEKAS,CPS,0000000000000000000033195,0000356872,"Waterbury Center LLC, dba VT Panurgy",Approved,CPS COMPUTER RELATED TRAINING,Standard,Info tech,1/24/2017,5/31/2018,250000.000,VT
SFAZEKAS,CPS,0000000000000000000033228,0000356872,"Waterbury Center LLC, dba VT Panurgy",Approved,CPS-RETAINER IT PRO SERVICES,Standard,Info tech,2/1/2017,1/31/2019,300000.000,VT
SFAZEKAS,CPS,0000000000000000000033462,0000356872,"Waterbury Center LLC, dba VT Panurgy",Approved,CPS HP COMPUTER EQUIPMENT,Standard,Info tech,4/1/2017,3/31/2018,4000000.000,VT
SFAZEKAS,CPS,0000000000000000000033615,0000360974,Tallan Inc.,Approved,CPS IT RETAINER PRO SERVICES,Standard,Info tech,5/1/2017,4/30/2019,300000.000,CT
SFAZEKAS,CPS,0000000000000000000033680,0000325364,C2T Incorporated,Approved,Hosted Call  Recording,Sole,Other,4/15/2017,4/14/2019,14800.000,OK
SFAZEKAS,CPS,0000000000000000000033833,0000361249,Pyramid Design & Manufacturing Inc,Approved,CPS NASPO PYRAMID COM EQUIP,Standard,Commodity,6/1/2017,1/31/2019,240000.000,CA
SFAZEKAS,CPS,0000000000000000000033881,0000361668,Viva USA INC,Open,CPS IT RETAINER PRO SERVICES,Standard,Info tech,6/1/2017,5/31/2019,250000.000,IL
